time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3800000000000008,-3.49682366977,-0.449800289054,2.08300549982,0.826231265422,0.823716921069,0.0,-3.28056948834,-0.549284148962,2.81511132004,-28.8360525146,-28.8350597525,0.0,899.981980453,0.00119143657961,900.008077676,0.027890250166
1.4400000000000008,-3.71323266331,-0.469075432248,2.26302584711,5.37925737534,5.37679973334,0.0,-3.60145194293,-0.34924399998,3.32964730438,-28.8358873298,-28.8350141608,0.0,899.982154316,0.0168851034826,900.006813286,0.021576581915
1.5000000000000009,-3.89191185695,-0.501362072915,2.45546416502,3.64909792608,3.64669149251,0.0,-2.3211513538,-0.432133316174,3.02829314135,-28.8361475814,-28.8353240559,0.0,899.999537381,0.00694392411556,900.024163738,0.0196190896877
1.560000000000001,-4.0230578952,-0.520189718071,2.65519796885,1.91892336297,1.91656587869,0.0,-2.40080499962,-0.484288722764,3.58537907704,-28.836386787,-28.8355826709,0.0,900.006496745,0.0120720117105,900.031173138,0.00411934340156
1.620000000000001,-4.2069165937,-0.551303413241,2.85904755674,0.188746050135,0.186433620316,0.0,-3.64566126969,-0.295615843367,3.33546783343,-28.8361406626,-28.8354697406,0.0,899.99491305,0.0252812453364,900.012964694,-0.0056923704227
1.680000000000001,-4.42104251248,-0.572185564118,3.0783967102,4.74176872504,4.73949520217,0.0,-3.16764083802,-0.613833456362,3.77726226564,-28.8358981599,-28.8352834641,0.0,899.98750812,0.00767822659198,900.005474491,-0.0191206124405
1.740000000000001,-4.57267604615,-0.601292448804,3.29477264582,3.011610266,3.00938152437,0.0,-2.06310660892,-0.221221339782,3.7002905649,-28.8360895774,-28.8351443047,0.0,899.984186736,0.00429107626518,900.0208606,-0.0201418256822
1.8000000000000012,-4.71334996414,-0.625810812532,3.53101238932,1.2814355237,1.2792721729,0.0,-2.89189716595,-0.640901448008,3.89462717742,-28.8364825798,-28.8351733084,0.0,899.988739604,0.0215928519284,900.03749888,-0.0196210023683
1.8600000000000012,-4.91955849395,-0.650286177618,3.76221668043,5.83443180599,5.83235042948,0.0,-3.7183130798,-0.222068884185,4.08950131955,-28.8364855124,-28.8350334035,0.0,899.980709151,0.00854534925686,900.02913007,-0.0173299123836
1.9200000000000013,-5.11552507902,-0.679718128076,4.01352562662,4.10424866244,4.10224651965,0.0,-2.62958016919,-0.620174597782,4.01816202165,-28.8362355199,-28.8351131661,0.0,899.987963486,0.0148418982145,900.015841765,-0.0239703116047
1.9800000000000013,-5.2486176207,-0.701278266225,4.26140436488,2.37407815687,2.37213573076,0.0,-2.13303973999,-0.309217917676,4.44341363297,-28.8360840235,-28.8352806556,0.0,899.995093926,0.0204503689056,900.013249742,-0.0274614323708
2.0400000000000014,-5.41151500277,-0.733033875795,4.5242873765,0.643922368456,0.642020847298,0.0,-3.37721850377,-0.492778916133,4.19780127898,-28.835698054,-28.835198887,0.0,899.9871352,0.0228634535884,899.996116897,-0.0139057569484
2.1000000000000014,-5.62696431874,-0.752692017346,4.79124537876,5.19697005677,5.19509935174,0.0,-3.46692088952,-0.450453128947,4.74829911987,-28.835519902,-28.8349846078,0.0,899.977572888,0.00526991701365,899.995064012,-0.00794944608979
2.1600000000000015,-5.79560347336,-0.7863395353,5.06516441967,3.46684394757,3.4649964686,0.0,-2.18152205882,-0.373970402429,4.43478505381,-28.8353075234,-28.8351440358,0.0,899.990654995,-0.00165512497237,899.987693058,-0.0180287886385
2.2200000000000015,-5.92561972484,-0.807157223086,5.35015567193,1.73672759883,1.73487819956,0.0,-2.48832916272,-0.571053568988,4.92664520777,-28.8352196221,-28.8355479487,0.0,900.008564759,-0.0172452394446,899.98764935,-0.00181308040204
2.2800000000000016,-6.11424690412,-0.837978009239,5.63506027061,0.0066049731348,0.00473933969187,0.0,-3.65355110012,-0.265580163066,4.77172878143,-28.8356160229,-28.8357986894,0.0,900.013068263,-0.0152780486442,900.010526318,0.00549258225851
2.3400000000000016,-6.32196285643,-0.862435621169,5.93810794357,4.55965290014,4.55777230003,0.0,-2.97294103152,-0.677954353365,5.07036454022,-28.8356335441,-28.8359840678,0.0,900.01743642,-0.0142592977092,900.002855157,0.0139728336079
2.4000000000000017,-6.46441570541,-0.890870390996,6.23527933478,2.82951285706,2.82761307195,0.0,-2.00599005991,-0.239505559216,5.12798716191,-28.8357185338,-28.8359917656,0.0,900.013822726,-0.00659542310489,900.006971218,0.0138138554478
2.4600000000000017,-6.60762252255,-0.919186000107,6.55205909876,1.09936511017,1.09745568474,0.0,-2.99153188835,-0.647680244302,5.16575959442,-28.8359126959,-28.8359031937,0.0,900.008970491,-0.0245182349396,900.015399217,0.0225404679022
2.520000000000002,-6.81494168105,-0.943027245884,6.86477295565,5.65240217184,5.65048739188,0.0,-3.62448501805,-0.289073159942,5.49359601725,-28.8356406564,-28.8358784515,0.0,900.009582405,-0.00688707706842,899.996796478,0.0209646940795
2.580000000000002,-7.00050531781,-0.976333741928,7.19436543839,3.9222601883,3.92033530905,0.0,-2.43177652423,-0.593583121642,5.28498348791,-28.8357890768,-28.8358523424,0.0,900.008737827,0.00318905214575,900.010548773,0.0337581141044
2.640000000000002,-7.12779418254,-0.998407019385,7.52299331539,2.19210754379,2.19018513944,0.0,-2.15381081967,-0.407991259831,5.77510320703,-28.8360111444,-28.8358117387,0.0,900.007156137,0.00911003088008,900.019077181,0.0305149214167
2.700000000000002,-7.29468256978,-1.03240371563,7.86200862403,0.461953449152,0.460033641523,0.0,-3.42497354266,-0.445144691222,5.5019960644,-28.8357366973,-28.8359287004,0.0,900.01422427,0.0104931361344,899.999741867,0.0286130868872
2.760000000000002,-7.50594349968,-1.05426331253,8.20935060668,5.01499311637,5.01306598299,0.0,-3.2832908312,-0.567948354162,6.02617922648,-28.835796883,-28.8358134972,0.0,900.005592953,0.0128396758926,900.0088786,0.0247315828238
2.820000000000002,-7.66287898181,-1.08925300854,8.55804821496,3.28484738166,3.2829173787,0.0,-2.03632168678,-0.33996410861,5.75368850384,-28.8357100011,-28.8358048992,0.0,900.007636871,0.0124905133588,900.002976964,0.03205858052
2.880000000000002,-7.79137920305,-1.11356911884,8.92075302702,1.55470907478,1.55277032329,0.0,-2.55934642142,-0.652653633865,6.13244720133,-28.8355306473,-28.8357531087,0.0,900.00508356,0.0197259266424,899.99537329,0.0292024127593
2.940000000000002,-7.98242169999,-1.14438358414,9.28045407516,6.1077639607,6.10581604504,0.0,-3.60520315595,-0.274221923479,6.10105722759,-28.8354713733,-28.8355192088,0.0,899.99383314,0.0257710505249,899.996127844,0.0228388419032
3.000000000000002,-8.18086572409,-1.17363553092,9.65915746368,4.37763660722,4.3756882357,0.0,-2.74685720806,-0.726692009162,6.23254701249,-28.8354325262,-28.8353795013,0.0,899.991515723,0.0343963210248,899.995358435,-0.000188070489008
3.0600000000000023,-8.31341157804,-1.20204976989,10.0305124275,2.64751361432,2.64556738808,0.0,-1.94928228532,-0.298220185579,6.42163269652,-28.8353088725,-28.835299129,0.0,899.990294193,0.0242636861942,899.989659496,0.00203456729759
