time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0942743832692,-0.0265975020661,1.86065504701,6.26342398301,0.0351680953594,0.0,-0.257726996794,-0.089019053302,3.0924730502,-0.0310743640262,0.012723719178,0.0,509.4119316997087,509.4516997460823,509.44464946148645,509.162137953248
1.3200000000000007,-0.11053549776,-0.032391886075,2.0510781295,6.26136451189,0.0362970668857,0.0,-0.284402874349,-0.104334973503,3.25450348889,-0.041778050382,0.0288368344189,0.0,464.983562796468,466.244105655124,465.2437624288719,464.4044840769984
1.3800000000000008,-0.128358668963,-0.039112772357,2.24935808406,6.25863530475,0.0384659995229,0.0,-0.309895004353,-0.119953571025,3.35452141019,-0.0541842607455,0.0477798648555,0.0,446.24939968655895,447.7936195940766,447.89423186954133,446.8828458943744
1.4400000000000008,-0.14777612764,-0.0468399982811,2.45403471311,6.25527815982,0.0416329264323,0.0,-0.337656304448,-0.137954785718,3.46766824132,-0.0597448929809,0.0612673408505,0.0,452.7662552564724,453.851837143021,450.795749713707,450.3440931343454
1.5000000000000009,-0.168950371746,-0.0557327643415,2.66598585056,6.25205328578,0.0457860963174,0.0,-0.368555382323,-0.15881834833,3.59693422013,-0.0438606308665,0.0816535434824,0.0,456.2564362774738,457.88457730645644,457.62750969563893,458.88829205908036
1.560000000000001,-0.191950515696,-0.065860648036,2.88307820253,6.24963769204,0.050549821388,0.0,-0.39856231723,-0.17900778514,3.63930416083,-0.0338888577814,0.0744496549186,0.0,432.41131183528114,431.8092233561658,429.984303534622,430.82737873929966
1.620000000000001,-0.216863446812,-0.0772591766256,3.10316312498,6.24749434753,0.0547498807193,0.0,-0.432276573701,-0.201135597714,3.69663575826,-0.0396668430501,0.0591612166115,0.0,438.11809206838603,436.8487906237748,435.67380088591136,435.1898056877232
1.680000000000001,-0.244475897126,-0.0904171947727,3.3374612661,6.24460683832,0.058237230857,0.0,-0.488584530617,-0.237787690533,4.11184201849,-0.076086329871,0.0559605819609,0.0,540.8996636176781,540.6857530695023,539.5486150644621,537.0828214450197
1.740000000000001,-0.275078865805,-0.105542838806,3.58830723922,6.24099039611,0.061718605439,0.0,-0.531853949818,-0.266807094616,4.24913237639,-0.0396962591258,0.061856256828,0.0,465.0907058481791,465.55443079760516,462.97555945319885,465.82724426626686
1.8000000000000012,-0.308316198417,-0.122454114656,3.84675199184,6.23825070615,0.0654316654842,0.0,-0.5764184613,-0.297145043595,4.36519969586,-0.0615769830298,0.0619404042661,0.0,459.5985836650186,459.60786498485044,460.40110578803564,458.66521241663503
1.8600000000000012,-0.344530557128,-0.14140275594,4.11552797352,6.23432143071,0.0694215060126,0.0,-0.631136212829,-0.334892264773,4.59303132098,-0.0747520467656,0.0743283436503,0.0,492.5481851134784,493.4663409687899,494.4257069305425,493.451241777499
1.9200000000000013,-0.383840159073,-0.162511028014,4.39384744917,6.22998091356,0.0743564626717,0.0,-0.679634822631,-0.36913920746,4.68383032471,-0.0679139398624,0.0946434437644,0.0,453.30587400663677,454.94079049862694,455.3126961796513,455.85558154726266
1.9800000000000013,-0.425996903768,-0.185640036742,4.6753789043,6.22656516633,0.0802572518631,0.0,-0.726105205527,-0.402151186601,4.70039327979,-0.0410024813411,0.104874881435,0.0,431.68423446912624,432.555390586262,431.37136986194054,433.63563976746156
2.0400000000000014,-0.470891159577,-0.210694706889,4.95592875769,6.22390785485,0.0867308770206,0.0,-0.770897947737,-0.43321670815,4.65138236276,-0.0518365159374,0.113330735982,0.0,410.7637688462106,411.5242858598831,410.9194911860802,409.95648829914074
2.1000000000000014,-0.519418301631,-0.238226330795,5.24301463257,6.22090439264,0.0931201579222,0.0,-0.847415899249,-0.484817346673,4.91688762304,-0.0467194547248,0.0870703676403,0.0,508.11510744460094,506.2369557395791,506.7321833900936,507.09868222534993
2.1600000000000015,-0.572250556979,-0.268634209424,5.54132267375,6.21817129709,0.0983315206409,0.0,-0.914154118954,-0.529029777293,5.02611688199,-0.0433132564625,0.0864242136088,0.0,464.11338190359277,464.0685448102025,464.11179726498415,464.37798295702726
2.2200000000000015,-0.629338608495,-0.301844020218,5.84758643181,6.21540113943,0.103266256989,0.0,-0.989271357416,-0.578207567863,5.18184250966,-0.0525977763858,0.0722108581098,0.0,479.3150358016411,478.23839674378235,480.13238129256786,479.4262671430792
2.2800000000000016,-0.691181283595,-0.338159572891,6.1645099198,6.21201595272,0.10735523748,0.0,-1.07254834534,-0.632621160474,5.3812033153,-0.0654332160706,0.058455057848,0.0,493.9798999096773,492.96730257173414,494.1572674132886,493.2081997761499
